miR Family	Gene Symbol
miR-26ab/1297/4465	FUT9
miR-26ab/1297/4465	FZD3
miR-26ab/1297/4465	G2E3
miR-26ab/1297/4465	G3BP2
miR-26ab/1297/4465	GABRA4
miR-26ab/1297/4465	GABRB3
miR-26ab/1297/4465	GALK2
miR-26ab/1297/4465	GALNT10
miR-26ab/1297/4465	GALNT7
miR-26ab/1297/4465	GATA4
miR-26ab/1297/4465	GDF11
miR-26ab/1297/4465	GDNF
miR-26ab/1297/4465	GEMC1
miR-26ab/1297/4465	GGA3
miR-26ab/1297/4465	GJA3
miR-26ab/1297/4465	GJC1
miR-26ab/1297/4465	GLG1
miR-26ab/1297/4465	GMDS
miR-26ab/1297/4465	GMFB
miR-26ab/1297/4465	GNA13
miR-26ab/1297/4465	GNAL
miR-26ab/1297/4465	GNPNAT1
miR-26ab/1297/4465	GOLGA3
miR-26ab/1297/4465	GPR12
miR-26ab/1297/4465	GPR146
miR-26ab/1297/4465	GPR52
miR-26ab/1297/4465	GPSM1
miR-26ab/1297/4465	GRAMD1C
miR-26ab/1297/4465	GRB10
miR-26ab/1297/4465	GREB1
miR-26ab/1297/4465	GRHL3
miR-26ab/1297/4465	GRSF1
miR-26ab/1297/4465	GSK3B
miR-26ab/1297/4465	GSR
miR-26ab/1297/4465	GTF3C2
miR-26ab/1297/4465	HAO1
miR-26ab/1297/4465	HAPLN1
miR-26ab/1297/4465	HAS2
miR-26ab/1297/4465	HAS3
miR-26ab/1297/4465	HCCS
miR-26ab/1297/4465	HECTD3
miR-26ab/1297/4465	HELZ
miR-26ab/1297/4465	HEPHL1
miR-26ab/1297/4465	HGF
miR-26ab/1297/4465	HIAT1
miR-26ab/1297/4465	HIPK1
miR-26ab/1297/4465	HIPK2
miR-26ab/1297/4465	HMCN1
miR-26ab/1297/4465	HMGA1
miR-26ab/1297/4465	HMGA2
miR-26ab/1297/4465	HNF1B
miR-26ab/1297/4465	HNRNPUL1
miR-26ab/1297/4465	HOMER1
miR-26ab/1297/4465	HOOK1
miR-26ab/1297/4465	HOOK3
miR-26ab/1297/4465	HOXA5
miR-26ab/1297/4465	HOXA9
miR-26ab/1297/4465	HOXC4
miR-26ab/1297/4465	HOXC9
miR-26ab/1297/4465	HOXD13
miR-26ab/1297/4465	HOXD8
miR-26ab/1297/4465	HPGD
miR-26ab/1297/4465	HS2ST1
miR-26ab/1297/4465	HS6ST1
miR-26ab/1297/4465	HSDL2
miR-26ab/1297/4465	HSPA13
miR-26ab/1297/4465	HSPA8
miR-26ab/1297/4465	HTR2C
miR-26ab/1297/4465	HUWE1
miR-26ab/1297/4465	IGF1
miR-26ab/1297/4465	IGSF3
miR-26ab/1297/4465	IL20
miR-26ab/1297/4465	IMPACT
miR-26ab/1297/4465	IMPAD1
miR-26ab/1297/4465	INHBB
miR-26ab/1297/4465	INSIG1
miR-26ab/1297/4465	INTS2
miR-26ab/1297/4465	INTU
miR-26ab/1297/4465	IP6K3
miR-26ab/1297/4465	IPMK
miR-26ab/1297/4465	IPO7
miR-26ab/1297/4465	IPPK
miR-26ab/1297/4465	ITGA4
miR-26ab/1297/4465	ITGA5
miR-26ab/1297/4465	ITGA6
miR-26ab/1297/4465	ITGB8
miR-26ab/1297/4465	ITPR1
miR-26ab/1297/4465	ITPRIP
miR-26ab/1297/4465	JAG1
miR-26ab/1297/4465	JAKMIP2
miR-26ab/1297/4465	JAM3
miR-26ab/1297/4465	JARID2
miR-26ab/1297/4465	KALRN
miR-26ab/1297/4465	KAZN
miR-26ab/1297/4465	KBTBD8
miR-26ab/1297/4465	KCMF1
miR-26ab/1297/4465	KCNE4
miR-26ab/1297/4465	KCNH7
miR-26ab/1297/4465	KCNJ2
miR-26ab/1297/4465	KCNK1
miR-26ab/1297/4465	KCNN3
miR-26ab/1297/4465	KCNQ4
miR-26ab/1297/4465	KCTD12
miR-26ab/1297/4465	KCTD16
miR-26ab/1297/4465	KDM6A
miR-26ab/1297/4465	KIAA0182
miR-26ab/1297/4465	KIAA0240
miR-26ab/1297/4465	KIAA0319L
miR-26ab/1297/4465	KIAA0408
miR-26ab/1297/4465	KIAA0494
miR-26ab/1297/4465	KIAA0528
miR-26ab/1297/4465	KIAA0947
miR-26ab/1297/4465	KIAA1239
miR-26ab/1297/4465	KIAA1383
miR-26ab/1297/4465	KIAA1468
miR-26ab/1297/4465	KIAA1539
miR-26ab/1297/4465	KIAA1549
miR-26ab/1297/4465	KIAA1598
miR-26ab/1297/4465	KIAA1715
miR-26ab/1297/4465	KIAA1737
miR-26ab/1297/4465	KIAA1804
miR-26ab/1297/4465	KIAA2013
miR-26ab/1297/4465	KIAA2018
miR-26ab/1297/4465	KIAA2022
miR-26ab/1297/4465	KIF21B
miR-26ab/1297/4465	KLF4
miR-26ab/1297/4465	KLHDC5
miR-26ab/1297/4465	KLHL11
miR-26ab/1297/4465	KLHL15
miR-26ab/1297/4465	KLHL17
miR-26ab/1297/4465	KLHL18
miR-26ab/1297/4465	KLHL24
miR-26ab/1297/4465	KPNA2
miR-26ab/1297/4465	KPNA3
miR-26ab/1297/4465	KPNA6
miR-26ab/1297/4465	KY
miR-26ab/1297/4465	LARP1
miR-26ab/1297/4465	LARP4B
miR-26ab/1297/4465	LASP1
miR-26ab/1297/4465	LEF1
miR-26ab/1297/4465	LETM1
miR-26ab/1297/4465	LHFPL4
miR-26ab/1297/4465	LHX1
miR-26ab/1297/4465	LIF
miR-26ab/1297/4465	LIFR
miR-26ab/1297/4465	LIMS1
miR-26ab/1297/4465	LIN28B
miR-26ab/1297/4465	LIN52
miR-26ab/1297/4465	LINGO1
miR-26ab/1297/4465	LLPH
miR-26ab/1297/4465	LMAN1
miR-26ab/1297/4465	LMLN
miR-26ab/1297/4465	LNX2
miR-26ab/1297/4465	LOC100329135
miR-26ab/1297/4465	LOC100507421
miR-26ab/1297/4465	LOC221710
miR-26ab/1297/4465	LOX
miR-26ab/1297/4465	LOXL2
miR-26ab/1297/4465	LPAR3
miR-26ab/1297/4465	LPHN1
miR-26ab/1297/4465	LPP
miR-26ab/1297/4465	LRCH1
miR-26ab/1297/4465	LRP2BP
miR-26ab/1297/4465	LRRC10
miR-26ab/1297/4465	LRRC16A
miR-26ab/1297/4465	LRRC2
miR-26ab/1297/4465	LRRC59
miR-26ab/1297/4465	LRRTM4
miR-26ab/1297/4465	LSM11
miR-26ab/1297/4465	LSM12
miR-26ab/1297/4465	LTBP1
miR-26ab/1297/4465	LUZP6
miR-26ab/1297/4465	MAB21L1
miR-26ab/1297/4465	MAEA
miR-26ab/1297/4465	MAGI3
miR-26ab/1297/4465	MAL2
miR-26ab/1297/4465	MAN1A2
miR-26ab/1297/4465	MAN2A1
miR-26ab/1297/4465	MAP1A
miR-26ab/1297/4465	MAP1B
miR-26ab/1297/4465	MAP2
miR-26ab/1297/4465	MAP3K1
miR-26ab/1297/4465	MAP3K2
miR-26ab/1297/4465	MAP3K9
miR-26ab/1297/4465	MAP4K4
miR-26ab/1297/4465	MAP7
miR-26ab/1297/4465	MAP9
miR-26ab/1297/4465	MAPK1IP1L
miR-26ab/1297/4465	MAPK6
miR-26ab/1297/4465	MARCH1
miR-26ab/1297/4465	MARK1
miR-26ab/1297/4465	MAT2A
miR-26ab/1297/4465	MATR3
miR-26ab/1297/4465	MCC
miR-26ab/1297/4465	MCL1
miR-26ab/1297/4465	MED13L
miR-26ab/1297/4465	MEF2C
miR-26ab/1297/4465	MEGF11
miR-26ab/1297/4465	MEGF9
miR-26ab/1297/4465	METAP2
miR-26ab/1297/4465	MEX3B
miR-26ab/1297/4465	MEX3C
miR-26ab/1297/4465	MFAP3
miR-26ab/1297/4465	MFAP3L
miR-26ab/1297/4465	MFHAS1
miR-26ab/1297/4465	MFSD6
miR-26ab/1297/4465	MGAT4A
miR-26ab/1297/4465	MIB1
miR-26ab/1297/4465	MICAL3
miR-26ab/1297/4465	MIER3
miR-26ab/1297/4465	MINPP1
miR-26ab/1297/4465	MITF
miR-26ab/1297/4465	MKNK2
miR-26ab/1297/4465	MKRN3
miR-26ab/1297/4465	MLEC
miR-26ab/1297/4465	MLL3
miR-26ab/1297/4465	MMP14
miR-26ab/1297/4465	MMP16
miR-26ab/1297/4465	MNX1
miR-26ab/1297/4465	MOG
miR-26ab/1297/4465	MPRIP
miR-26ab/1297/4465	MRAS
miR-26ab/1297/4465	MREG
miR-26ab/1297/4465	MRVI1
miR-26ab/1297/4465	MTDH
miR-26ab/1297/4465	MTFMT
miR-26ab/1297/4465	MTM1
miR-26ab/1297/4465	MTMR1
miR-26ab/1297/4465	MTPN
miR-26ab/1297/4465	MTX2
miR-26ab/1297/4465	MUM1L1
miR-26ab/1297/4465	MXI1
miR-26ab/1297/4465	MYCBP
miR-26ab/1297/4465	MYH10
miR-26ab/1297/4465	MYLK3
miR-26ab/1297/4465	MYO5B
miR-26ab/1297/4465	MYPOP
miR-26ab/1297/4465	NAA15
miR-26ab/1297/4465	NAB1
miR-26ab/1297/4465	NACC2
miR-26ab/1297/4465	NAGPA
miR-26ab/1297/4465	NAMPT
miR-26ab/1297/4465	NAP1L5
miR-26ab/1297/4465	NARS
miR-26ab/1297/4465	NAV1
miR-26ab/1297/4465	NCAM2
miR-26ab/1297/4465	NCEH1
miR-26ab/1297/4465	NCOA4
miR-26ab/1297/4465	NDFIP2
miR-26ab/1297/4465	NEBL
miR-26ab/1297/4465	NEK6
miR-26ab/1297/4465	NETO1
miR-26ab/1297/4465	NFE2L3
miR-26ab/1297/4465	NHS
miR-26ab/1297/4465	NHSL1
miR-26ab/1297/4465	NID1
miR-26ab/1297/4465	NIPA1
miR-26ab/1297/4465	NIPAL4
miR-26ab/1297/4465	NIPBL
miR-26ab/1297/4465	NKTR
miR-26ab/1297/4465	NLGN1
miR-26ab/1297/4465	NLK
miR-26ab/1297/4465	NOVA1
miR-26ab/1297/4465	NR1D2
miR-26ab/1297/4465	NRAS
miR-26ab/1297/4465	NRG2
miR-26ab/1297/4465	NRIP1
miR-26ab/1297/4465	NSL1
miR-26ab/1297/4465	NTN4
miR-26ab/1297/4465	NUAK2
miR-26ab/1297/4465	NUDT11
miR-26ab/1297/4465	NUP153
miR-26ab/1297/4465	NUP210
miR-26ab/1297/4465	NUP50
miR-26ab/1297/4465	NUS1
miR-26ab/1297/4465	OAF
miR-26ab/1297/4465	OBFC2A
miR-26ab/1297/4465	OCLN
miR-26ab/1297/4465	ONECUT2
miR-26ab/1297/4465	OSBPL11
miR-26ab/1297/4465	OSBPL2
miR-26ab/1297/4465	OSTM1
miR-26ab/1297/4465	OTUD1
miR-26ab/1297/4465	OTUD4
miR-26ab/1297/4465	OVOL2
miR-26ab/1297/4465	PAG1
miR-26ab/1297/4465	PAIP2B
miR-26ab/1297/4465	PAK2
miR-26ab/1297/4465	PALM3
miR-26ab/1297/4465	PAN3
miR-26ab/1297/4465	PANK1
miR-26ab/1297/4465	PAPD4
miR-26ab/1297/4465	PATL1
miR-26ab/1297/4465	PAWR
miR-26ab/1297/4465	PCDH18
miR-26ab/1297/4465	PCDH9
miR-26ab/1297/4465	PCGF3
miR-26ab/1297/4465	PCGF5
miR-26ab/1297/4465	PCK1
miR-26ab/1297/4465	PCNX
miR-26ab/1297/4465	PDCD10
miR-26ab/1297/4465	PDE3B
miR-26ab/1297/4465	PDE4B
miR-26ab/1297/4465	PDE4D
miR-26ab/1297/4465	PDHX
miR-26ab/1297/4465	PDIK1L
miR-26ab/1297/4465	PDP2
miR-26ab/1297/4465	PDPR
miR-26ab/1297/4465	PDXDC1
miR-26ab/1297/4465	PECAM1
miR-26ab/1297/4465	PELI2
miR-26ab/1297/4465	PEX13
miR-26ab/1297/4465	PFDN4
miR-26ab/1297/4465	PFKFB2
miR-26ab/1297/4465	PFKFB3
miR-26ab/1297/4465	PGM2L1
miR-26ab/1297/4465	PGR
miR-26ab/1297/4465	PGRMC2
miR-26ab/1297/4465	PHACTR4
miR-26ab/1297/4465	PHAX
miR-26ab/1297/4465	PHF14
miR-26ab/1297/4465	PHF20
miR-26ab/1297/4465	PHF21A
miR-26ab/1297/4465	PHF3
miR-26ab/1297/4465	PHF6
miR-26ab/1297/4465	PHLDB2
miR-26ab/1297/4465	PHRF1
miR-26ab/1297/4465	PI4K2B
miR-26ab/1297/4465	PIGG
miR-26ab/1297/4465	PIK3C2A
miR-26ab/1297/4465	PIK3R3
miR-26ab/1297/4465	PIM1
miR-26ab/1297/4465	PITPNC1
miR-26ab/1297/4465	PITX1
miR-26ab/1297/4465	PJA2
miR-26ab/1297/4465	PLA2R1
miR-26ab/1297/4465	PLBD2
miR-26ab/1297/4465	PLCB1
miR-26ab/1297/4465	PLCL1
miR-26ab/1297/4465	PLCXD3
miR-26ab/1297/4465	PLEKHG1
miR-26ab/1297/4465	PLEKHH1
miR-26ab/1297/4465	PLEKHM3
miR-26ab/1297/4465	PLOD2
miR-26ab/1297/4465	PLXDC1
miR-26ab/1297/4465	PLXNA2
miR-26ab/1297/4465	PLXND1
miR-26ab/1297/4465	PMAIP1
miR-26ab/1297/4465	PMEPA1
miR-26ab/1297/4465	POLR3G
miR-26ab/1297/4465	POM121
miR-26ab/1297/4465	POM121C
miR-26ab/1297/4465	PON1
miR-26ab/1297/4465	PPIG
miR-26ab/1297/4465	PPM1B
miR-26ab/1297/4465	PPM1H
miR-26ab/1297/4465	PPP1CB
miR-26ab/1297/4465	PPP1R15B
miR-26ab/1297/4465	PPP1R3D
miR-26ab/1297/4465	PPP1R9A
miR-26ab/1297/4465	PPP2R3A
miR-26ab/1297/4465	PPP2R5A
miR-26ab/1297/4465	PPP3CB
miR-26ab/1297/4465	PPP3R1
miR-26ab/1297/4465	PPP4R1
miR-26ab/1297/4465	PRDX3
miR-26ab/1297/4465	PRELP
miR-26ab/1297/4465	PRKAA2
miR-26ab/1297/4465	PRKAB1
miR-26ab/1297/4465	PRKAG2
miR-26ab/1297/4465	PRKCD
miR-26ab/1297/4465	PRKCQ
miR-26ab/1297/4465	PRKX
miR-26ab/1297/4465	PRR5L
miR-26ab/1297/4465	PRSS35
miR-26ab/1297/4465	PRTG
miR-26ab/1297/4465	PSD3
miR-26ab/1297/4465	PTCHD1
miR-26ab/1297/4465	PTEN
miR-26ab/1297/4465	PTER
miR-26ab/1297/4465	PTGS2
miR-26ab/1297/4465	PTP4A1
miR-26ab/1297/4465	PTPLA
miR-26ab/1297/4465	PTPN13
miR-26ab/1297/4465	PTPN3
miR-26ab/1297/4465	PTPRD
miR-26ab/1297/4465	PTX3
miR-26ab/1297/4465	PURA
miR-26ab/1297/4465	PURG
miR-26ab/1297/4465	PYGO2
miR-26ab/1297/4465	RAB11A
miR-26ab/1297/4465	RAB21
miR-26ab/1297/4465	RAB31
miR-26ab/1297/4465	RAB3IP
miR-26ab/1297/4465	RAB9A
miR-26ab/1297/4465	RABEP1
miR-26ab/1297/4465	RAD17
miR-26ab/1297/4465	RANBP10
miR-26ab/1297/4465	RANBP9
miR-26ab/1297/4465	RAP1A
miR-26ab/1297/4465	RAP2C
miR-26ab/1297/4465	RASGEF1A
miR-26ab/1297/4465	RASSF3
miR-26ab/1297/4465	RB1
miR-26ab/1297/4465	RBM12B
miR-26ab/1297/4465	RBM20
miR-26ab/1297/4465	RBM24
miR-26ab/1297/4465	RBM46
miR-26ab/1297/4465	RBM47
miR-26ab/1297/4465	RBMS1
miR-26ab/1297/4465	RCBTB1
miR-26ab/1297/4465	RCN1
miR-26ab/1297/4465	RCN2
miR-26ab/1297/4465	RCOR1
miR-26ab/1297/4465	RDH14
miR-26ab/1297/4465	REEP3
miR-26ab/1297/4465	REEP4
miR-26ab/1297/4465	RELL1
miR-26ab/1297/4465	REPS2
miR-26ab/1297/4465	RERE
miR-26ab/1297/4465	REST
miR-26ab/1297/4465	RFFL
miR-26ab/1297/4465	RFX7
miR-26ab/1297/4465	RGS4
miR-26ab/1297/4465	RGS6
miR-26ab/1297/4465	RHOQ
miR-26ab/1297/4465	RHOU
miR-26ab/1297/4465	RIMKLA
miR-26ab/1297/4465	RLF
miR-26ab/1297/4465	RNF138
miR-26ab/1297/4465	RNF141
miR-26ab/1297/4465	RNF170
miR-26ab/1297/4465	RNF215
miR-26ab/1297/4465	RNF6
miR-26ab/1297/4465	RORA
miR-26ab/1297/4465	RP2
miR-26ab/1297/4465	RPGR
miR-26ab/1297/4465	RPRD2
miR-26ab/1297/4465	RPS6KA2
miR-26ab/1297/4465	RPS6KA6
miR-26ab/1297/4465	RRM2
miR-26ab/1297/4465	RTF1
miR-26ab/1297/4465	RTN1
miR-26ab/1297/4465	RUFY3
miR-26ab/1297/4465	RYR3
miR-26ab/1297/4465	S100PBP
miR-26ab/1297/4465	SACS
miR-26ab/1297/4465	SALL1
miR-26ab/1297/4465	SAMD12
miR-26ab/1297/4465	SAMD8
miR-26ab/1297/4465	SAR1B
miR-26ab/1297/4465	SBNO1
miR-26ab/1297/4465	SC4MOL
miR-26ab/1297/4465	SCAI
miR-26ab/1297/4465	SCAMP1
miR-26ab/1297/4465	SCML4
miR-26ab/1297/4465	SCN5A
miR-26ab/1297/4465	SEMA6D
miR-26ab/1297/4465	SENP5
miR-26ab/1297/4465	SEPT10
miR-26ab/1297/4465	SERBP1
miR-26ab/1297/4465	SERP1
miR-26ab/1297/4465	SETD8
miR-26ab/1297/4465	SFMBT2
miR-26ab/1297/4465	SFXN1
miR-26ab/1297/4465	SGCB
miR-26ab/1297/4465	SGMS2
miR-26ab/1297/4465	SH2D5
miR-26ab/1297/4465	SH3D19
miR-26ab/1297/4465	SH3KBP1
miR-26ab/1297/4465	SH3PXD2A
miR-26ab/1297/4465	SH3RF1
miR-26ab/1297/4465	SH3TC2
miR-26ab/1297/4465	SHC4
miR-26ab/1297/4465	SIKE1
miR-26ab/1297/4465	SLC10A4
miR-26ab/1297/4465	SLC12A2
miR-26ab/1297/4465	SLC16A6
miR-26ab/1297/4465	SLC19A2
miR-26ab/1297/4465	SLC1A1
miR-26ab/1297/4465	SLC22A23
miR-26ab/1297/4465	SLC24A2
miR-26ab/1297/4465	SLC24A4
miR-26ab/1297/4465	SLC25A16
miR-26ab/1297/4465	SLC25A20
miR-26ab/1297/4465	SLC25A36
miR-26ab/1297/4465	SLC25A37
miR-26ab/1297/4465	SLC26A4
miR-26ab/1297/4465	SLC26A9
miR-26ab/1297/4465	SLC2A13
miR-26ab/1297/4465	SLC2A3
miR-26ab/1297/4465	SLC30A7
miR-26ab/1297/4465	SLC33A1
miR-26ab/1297/4465	SLC35A3
miR-26ab/1297/4465	SLC35E2
miR-26ab/1297/4465	SLC35E2B
miR-26ab/1297/4465	SLC38A1
miR-26ab/1297/4465	SLC38A2
miR-26ab/1297/4465	SLC4A4
miR-26ab/1297/4465	SLC6A15
miR-26ab/1297/4465	SLC6A6
miR-26ab/1297/4465	SLC7A1
miR-26ab/1297/4465	SLC7A11
miR-26ab/1297/4465	SLC7A6
miR-26ab/1297/4465	SLC9A2
miR-26ab/1297/4465	SLMO2
miR-26ab/1297/4465	SMAD1
miR-26ab/1297/4465	SMAD2
miR-26ab/1297/4465	SMAD4
miR-26ab/1297/4465	SMARCA5
miR-26ab/1297/4465	SNN
miR-26ab/1297/4465	SNX30
miR-26ab/1297/4465	SOCS4
miR-26ab/1297/4465	SOCS6
miR-26ab/1297/4465	SOCS7
miR-26ab/1297/4465	SOX17
miR-26ab/1297/4465	SOX6
miR-26ab/1297/4465	SPOCK2
miR-26ab/1297/4465	SPTBN1
miR-26ab/1297/4465	SRCAP
miR-26ab/1297/4465	SRGAP1
miR-26ab/1297/4465	SRP19
miR-26ab/1297/4465	SRSF3
miR-26ab/1297/4465	SSFA2
miR-26ab/1297/4465	SSH2
miR-26ab/1297/4465	SSPN
miR-26ab/1297/4465	SSX2IP
miR-26ab/1297/4465	ST6GAL2
miR-26ab/1297/4465	ST8SIA1
miR-26ab/1297/4465	ST8SIA4
miR-26ab/1297/4465	STAC2
miR-26ab/1297/4465	STAG3L4
miR-26ab/1297/4465	STK39
miR-26ab/1297/4465	STK4
miR-26ab/1297/4465	STMN1
miR-26ab/1297/4465	STRADB
miR-26ab/1297/4465	STRBP
miR-26ab/1297/4465	STYX
miR-26ab/1297/4465	SULF1
miR-26ab/1297/4465	SUV420H2
miR-26ab/1297/4465	SYT10
miR-26ab/1297/4465	SYT2
miR-26ab/1297/4465	TAB3
miR-26ab/1297/4465	TAF9B
miR-26ab/1297/4465	TANC2
miR-26ab/1297/4465	TANK
miR-26ab/1297/4465	TAOK1
miR-26ab/1297/4465	TBC1D12
miR-26ab/1297/4465	TBC1D13
miR-26ab/1297/4465	TBC1D15
miR-26ab/1297/4465	TBC1D30
miR-26ab/1297/4465	TBC1D4
miR-26ab/1297/4465	TCF12
miR-26ab/1297/4465	TCF7L2
miR-26ab/1297/4465	TDG
miR-26ab/1297/4465	TESK2
miR-26ab/1297/4465	TET1
miR-26ab/1297/4465	TET2
miR-26ab/1297/4465	TET3
miR-26ab/1297/4465	TFAP2A
miR-26ab/1297/4465	TFAP2C
miR-26ab/1297/4465	TFAP2E
miR-26ab/1297/4465	TGIF2-C20ORF24
miR-26ab/1297/4465	THAP2
miR-26ab/1297/4465	THRAP3
miR-26ab/1297/4465	THSD7A
miR-26ab/1297/4465	TIAL1
miR-26ab/1297/4465	TLK2
miR-26ab/1297/4465	TM4SF18
miR-26ab/1297/4465	TMC7
miR-26ab/1297/4465	TMCC1
miR-26ab/1297/4465	TMED10
miR-26ab/1297/4465	TMEM106B
miR-26ab/1297/4465	TMEM123
miR-26ab/1297/4465	TMEM135
miR-26ab/1297/4465	TMEM184B
miR-26ab/1297/4465	TMEM189
miR-26ab/1297/4465	TMEM194A
miR-26ab/1297/4465	TMEM2
miR-26ab/1297/4465	TMEM200B
miR-26ab/1297/4465	TMEM33
miR-26ab/1297/4465	TMEM43
miR-26ab/1297/4465	TMEM56
miR-26ab/1297/4465	TMEM64
miR-26ab/1297/4465	TMEM68
miR-26ab/1297/4465	TMEM86A
miR-26ab/1297/4465	TMEM87B
miR-26ab/1297/4465	TMEM88
miR-26ab/1297/4465	TMOD1
miR-26ab/1297/4465	TMPPE
miR-26ab/1297/4465	TMTC3
miR-26ab/1297/4465	TMX1
miR-26ab/1297/4465	TNFRSF1B
miR-26ab/1297/4465	TNKS1BP1
miR-26ab/1297/4465	TNKS2
miR-26ab/1297/4465	TNPO1
miR-26ab/1297/4465	TNRC6A
miR-26ab/1297/4465	TNRC6B
miR-26ab/1297/4465	TNRC6C
miR-26ab/1297/4465	TOB1
miR-26ab/1297/4465	TP53INP1
miR-26ab/1297/4465	TP53INP2
miR-26ab/1297/4465	TP63
miR-26ab/1297/4465	TPPP
miR-26ab/1297/4465	TRAF3
miR-26ab/1297/4465	TRERF1
miR-26ab/1297/4465	TRIB2
miR-26ab/1297/4465	TRPC3
miR-26ab/1297/4465	TRPC6
miR-26ab/1297/4465	TRPM6
miR-26ab/1297/4465	TRPS1
miR-26ab/1297/4465	TSC22D4
miR-26ab/1297/4465	TSPAN14
miR-26ab/1297/4465	TSPYL4
miR-26ab/1297/4465	TTC13
miR-26ab/1297/4465	TTC28
miR-26ab/1297/4465	TTC39C
miR-26ab/1297/4465	TTPAL
miR-26ab/1297/4465	TWF1
miR-26ab/1297/4465	TXNDC15
miR-26ab/1297/4465	TXNRD3
miR-26ab/1297/4465	UBAC1
miR-26ab/1297/4465	UBE2D1
miR-26ab/1297/4465	UBE2E2
miR-26ab/1297/4465	UBE2G1
miR-26ab/1297/4465	UBE2H
miR-26ab/1297/4465	UBE2J1
miR-26ab/1297/4465	UBE2K
miR-26ab/1297/4465	UBE2QL1
miR-26ab/1297/4465	UBE3A
miR-26ab/1297/4465	UBE4B
miR-26ab/1297/4465	UBN2
miR-26ab/1297/4465	UBR1
miR-26ab/1297/4465	UBR3
miR-26ab/1297/4465	UBR4
miR-26ab/1297/4465	UBTD2
miR-26ab/1297/4465	UBTF
miR-26ab/1297/4465	UCK2
miR-26ab/1297/4465	UGGT1
miR-26ab/1297/4465	ULK1
miR-26ab/1297/4465	ULK2
miR-26ab/1297/4465	USP15
miR-26ab/1297/4465	USP25
miR-26ab/1297/4465	USP27X
miR-26ab/1297/4465	USP3
miR-26ab/1297/4465	USP37
miR-26ab/1297/4465	USP53
miR-26ab/1297/4465	USP9X
miR-26ab/1297/4465	USP9Y
miR-26ab/1297/4465	UTY
miR-26ab/1297/4465	VANGL2
miR-26ab/1297/4465	VGLL4
miR-26ab/1297/4465	VMA21
miR-26ab/1297/4465	VPS13C
miR-26ab/1297/4465	VSIG10
miR-26ab/1297/4465	WAPAL
miR-26ab/1297/4465	WDR33
miR-26ab/1297/4465	WHSC1
miR-26ab/1297/4465	WIPF2
miR-26ab/1297/4465	WNK1
miR-26ab/1297/4465	WNK3
miR-26ab/1297/4465	WNT5A
miR-26ab/1297/4465	WWP2
miR-26ab/1297/4465	XKRX
miR-26ab/1297/4465	XPR1
miR-26ab/1297/4465	YAF2
miR-26ab/1297/4465	YPEL1
miR-26ab/1297/4465	YTHDF3
miR-26ab/1297/4465	YWHAE
miR-26ab/1297/4465	ZBTB33
miR-26ab/1297/4465	ZBTB38
miR-26ab/1297/4465	ZBTB39
miR-26ab/1297/4465	ZC3H7B
miR-26ab/1297/4465	ZCCHC2
miR-26ab/1297/4465	ZCCHC24
miR-26ab/1297/4465	ZDHHC18
miR-26ab/1297/4465	ZDHHC20
miR-26ab/1297/4465	ZDHHC6
miR-26ab/1297/4465	ZDHHC7
miR-26ab/1297/4465	ZFC3H1
miR-26ab/1297/4465	ZFHX3
miR-26ab/1297/4465	ZFHX4
miR-26ab/1297/4465	ZFP106
miR-26ab/1297/4465	ZFX
miR-26ab/1297/4465	ZFY
miR-26ab/1297/4465	ZFYVE20
miR-26ab/1297/4465	ZIC5
miR-26ab/1297/4465	ZNF148
miR-26ab/1297/4465	ZNF192
miR-26ab/1297/4465	ZNF217
miR-26ab/1297/4465	ZNF238
miR-26ab/1297/4465	ZNF275
miR-26ab/1297/4465	ZNF385B
miR-26ab/1297/4465	ZNF410
miR-26ab/1297/4465	ZNF462
miR-26ab/1297/4465	ZNF469
miR-26ab/1297/4465	ZNF516
miR-26ab/1297/4465	ZNF608
miR-26ab/1297/4465	ZNF629
miR-26ab/1297/4465	ZNF652
miR-26ab/1297/4465	ZNF655
miR-26ab/1297/4465	ZNF674
miR-26ab/1297/4465	ZNF697
miR-26ab/1297/4465	ZNF710
miR-26ab/1297/4465	ZNF80
miR-26ab/1297/4465	ZNRF3
miR-26ab/1297/4465	ZSWIM5
miR-26ab/1297/4465	ZSWIM6
miR-26ab/1297/4465	ZYG11B
miR-27abc/27a-3p	A1CF
miR-27abc/27a-3p	AAK1
miR-27abc/27a-3p	ABCA1
miR-27abc/27a-3p	ABCA12
miR-27abc/27a-3p	ABCB9
miR-27abc/27a-3p	ABHD5
miR-27abc/27a-3p	ABL2
miR-27abc/27a-3p	ACCN2
miR-27abc/27a-3p	ACE
miR-27abc/27a-3p	ACLY
miR-27abc/27a-3p	ACTA2
miR-27abc/27a-3p	ACVR1C
miR-27abc/27a-3p	ACVR2A
miR-27abc/27a-3p	ACVR2B
miR-27abc/27a-3p	ADAM19
miR-27abc/27a-3p	ADAMTS10
miR-27abc/27a-3p	ADAMTS5
miR-27abc/27a-3p	ADAMTS6
miR-27abc/27a-3p	ADAMTSL1
miR-27abc/27a-3p	ADAMTSL3
miR-27abc/27a-3p	ADCY3
miR-27abc/27a-3p	ADCY6
miR-27abc/27a-3p	ADD1
miR-27abc/27a-3p	ADD3
miR-27abc/27a-3p	ADORA2B
miR-27abc/27a-3p	AEBP2
miR-27abc/27a-3p	AFAP1
miR-27abc/27a-3p	AFF3
miR-27abc/27a-3p	AFF4
