	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
TPPP			6.0						8.0					31.0		9.0													
TPR											6.0																		
TPRA1														18.0															
TPRG1L																									10.0				
TPRX1																								20.0					
TPSAB1														13.0															
TPSB2														8.0															
TPTE			69.0																										
TRA2B				6.0																									
TRABD2B														4.0															
TRAF1									27.0						30.0														
TRAF2														14.0															
TRAF3			80.0											64.0															
TRAF3IP1																											12.0		
TRAF3IP2																									153.0				
TRAF5																									33.0				
TRAF6															68.0														
TRAF7														7.0															
TRAFD1														32.0															
TRAK1															8.0														
TRAK2															8.0														
TRAM2									1.0																10.0				
TRAPPC13																									52.0				
TRAPPC3														21.0															
TRAPPC8														3.0															
TRAT1														8.0															
TRDMT1															13.0														
TRDN																									17.0				
TREM2																													13.0
TREML2															9.0														
TRHDE															10.0														
TRIB1				20.0											15.0														
TRIB2			5.0																										25.0
TRIM10															24.0														
TRIM13														52.0	60.0										148.0				120.0
TRIM14																									25.0				3.0
TRIM2				16.0										2.0	26.0														
TRIM22														16.0	18.0														
TRIM25			11.0																										
TRIM29														24.0															
TRIM32															10.0														
TRIM33														30.0															
TRIM34														26.0															
TRIM35														4.0		10.0									22.0				
TRIM36										3.0																			20.0
TRIM39														12.0															
TRIM4																		48.0											
TRIM41																													19.0
TRIM45															12.0										60.0				
TRIM47														25.0															
TRIM48															9.0														20.0
TRIM5		7.0												6.0															21.0
TRIM55																													15.0
TRIM56																									7.0				
TRIM58															6.0														
TRIM6															20.0										140.0				
TRIM6-TRIM34														13.0															
TRIM65																									58.0				
TRIM66															4.0										12.0				
TRIM67														16.0	28.0	2.0													
TRIM68														9.0															
TRIM7			55.0											15.0	25.0														
TRIM71														13.0															
TRIM72														9.0															
TRIM9															17.0														
TRIML1																			5.0										
TRIOBP																								60.0	30.0				
TRIP11																				13.0									
TRIP12														6.0															
TRIP13								29.0							5.0														
TRIP6														9.0															
TRMT10B																									20.0				
TRMT13														13.0															
TRMT1L														28.0															
TRMT2B			80.0																										
TRMT5														34.0															
TRMT61A															2.0														
TRNP1														2.0															
TRNT1														12.0	3.0														
TRO																													10.0
TROVE2														20.0															
