	Acute myeloid leukemia	"BladderUrothelialCarcinoma(TCGA,US)"	Breast Cancer	"BreastCarcinoma(WTSI,UK)"	"BreastInvasiveCarcinoma(TCGA,US)"	"CervicalSquamousCellCarcinoma(TCGA,US)"	Chronic lymphocytic leukaemia	"ColonAdenocarcinoma(TCGA,US)"	Colorectal adenocarcinoma	"GastricCancer(CCGC,CN)"	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	"LiverCancer(NCC,JP)"	"LiverCancer(RIKEN,JP)"	Lung	"MalignantMelanoma(WTSI,UK)"	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	"PediatricBrainTumors(DKFZ,DE)"	Prostate	"ProstateCancer(OICR,CA)"	"RectumAdenocarcinoma(TCGA,US)"	Small cell lung cancer	T-cell ALL	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"
hsa-miR-588		3			2				5			1		45	17	2		1	1					1	152		1		5
hsa-miR-589-3p		1	5	1				3	2			8	1	60	42	2	2	1	7	2			1		11		2		11
hsa-miR-589-5p		3	10	3				2						35	19	5		3	4	1					14				7
hsa-miR-590-3p	3				2		1	20	23	1	1	2	3	64	79	3		3	5	1				1	19	4			40
hsa-miR-590-5p		2	7	2	1			8	3					22	22	1									2	6			6
hsa-miR-591			1		1			1	12	20			1	17	17	2									115				11
hsa-miR-592		3	1					1	10	1	4	1	2	27	14	1		2	1		1			5	11	8			26
hsa-miR-593-3p		1	9			1		3	3	5	1	2		24	35				1		1		2		47				26
hsa-miR-593-5p			2	2				8	4	2				21	18	5			1					1	12				12
hsa-miR-595	5		3	2				5		3		1		57	42	2		2			1		2	4	12				17
hsa-miR-596		1						2	4					20	27	9			1						77				4
hsa-miR-597			4					4	4	5	2		1	46	16	1			1		1			1	28	6	1		16
hsa-miR-598			2							2				15	11			1						1	4				6
hsa-miR-599		4	2					1	10	1	2	1	3	27	19	2		2			1		2	5	11	8			21
hsa-miR-600		1	8	5		1		6	3	8				44	52	4		1					3		178	4			4
hsa-miR-601		1	2					2	4					8	29	1		2					1	2	28				5
hsa-miR-602			1	2					6					6	36									1	1		1		10
hsa-miR-603		3	8				1	2	12	3		5		77	45	3		5	1					9	101		1		19
hsa-miR-604			3	3				1	1		1	1	2	20	16				1						174				9
hsa-miR-605			4	1		1	2	3	1	2	3			28	42			2	1					5	283	4			
hsa-miR-606			7	1				5	9				1	42	36	1			1					1	2	4	1		5
hsa-miR-607		5	1	1			1	18	3	2	1	1		38	57	2		2		3					25	8	3		13
hsa-miR-608			1	1				4	11	4				33	46	4	1	3	2					5	9				9
hsa-miR-609			5					8	3	1	1	1		27	14	2					1				5	1			19
hsa-miR-610			6					3						24	21				2						11				3
hsa-miR-611			1	4						1		1	2	30	8	2		2	3					3					2
hsa-miR-612	1	1	3					1	18	2	1		8	43	26	1		5	8					7	439				11
hsa-miR-613				2				5	6			3		31	24	6			3				1		8				18
hsa-miR-614									5					5	7										93				2
hsa-miR-615-3p	5			1					1					19	5				2										2
hsa-miR-615-5p			5	2				8	8		2			32	37	1	1		4	1				3	1				4
hsa-miR-616-3p		1	1	5		3		4	8			1		44	18	1		2	5						13				14
hsa-miR-616-5p		1	5			2		4	4	1		3		35	58	3		2							14	4	3		12
hsa-miR-617		1	1					15	1	3			9	53	52	2		8	3	1				1	1	2			5
hsa-miR-618			6					2	4			1		25	21	11		1	2						7	4	1		1
hsa-miR-619		1		1				1	8	1		1		33	31	1		2	2		1				8				9
hsa-miR-620							1	5	7			1	7	52	17	1				2					5	2			15
hsa-miR-621	6		1					5	2	3	1			13	9	6									8				5
hsa-miR-622		1	1	1				4		4				30	18					1					7			1	4
hsa-miR-623		4		1				4	1					24	26	1		1	2						8	2			4
hsa-miR-624-3p	1		3	1				5	8	2		4		41	49	3		1	1			3			6				10
hsa-miR-624-5p		3		5				2	7				1	19	16	7			4						1				6
hsa-miR-625-3p			7	2				1	3	3			1	36	28										8				2
hsa-miR-625-5p			6	2				3	11		4	1		49	16	3		4	6		1			5	7				2
hsa-miR-626		1	7	6					3	1		5	1	24	34	1		1					2		18				10
hsa-miR-627			1					2	4		2	2		17	19				2			1			13			2	7
hsa-miR-628-3p				2					4			7		34	19			3				1		1	1				1
hsa-miR-628-5p	1	1		1					3	19		2	1	42	20	7		4		1					18				17
hsa-miR-629-3p			26						6	1		1		21	26	8				1				1	57				11
hsa-miR-629-5p		1		1				2	2			1	1	18	24	2				1					66	4	1		6
hsa-miR-630			3	1				4	12	1		1		16	38			1	4			1			3	4			12
hsa-miR-631		1	1					3	6	1				20	25	1					1				6				4
hsa-miR-632			5	2				4	3	1				46	25	1		2		1					6	2			12
hsa-miR-633			1					4	5	1			1	15	21	2			3						7	3			14
hsa-miR-634			7					1	17	4				30	15	6			1			2	1		340				12
hsa-miR-635		2	5	3										28	25	5			2			2		1	23				
hsa-miR-636		4	2	1	2			3	1					34	18	6			2					1	6		1		21
hsa-miR-637	1		5	3					10	2		1	8	58	39	7	1		8	1			1	9	9				12
hsa-miR-638		1	4					4	3	4				31	18	5			1						2			5	3
hsa-miR-639			1						1	1		2		16	6	1									14				7
hsa-miR-640			1	5	1			2	7				2	25	19			1							24				8
hsa-miR-641	1	3	1					2	6	6		2	9	68	69	5		1	3			3			5		4		9
hsa-miR-642a-3p		3		1			1		7	1				87	39	6		7	5	1			1	2	9	4	5	1	22
hsa-miR-642a-5p		1	8		6			3	2		1	7		28	27			1		1					3	4			3
hsa-miR-642b-3p		3		1			1		7	1				87	39	6		7	5	1			1	2	9	4	5	1	22
hsa-miR-642b-5p		2	1	3				8	4	1	1			26	25	2		3	1						8		1		7
hsa-miR-643			1	2					14	1				28	20			6	3					1	56				12
hsa-miR-644a		1	5	2					4	4		4		46	22	1		3						4	5			2	27
hsa-miR-644b-3p		2	6			1		10	13	2		1	8	60	45	1		7	1	1				1	4	2		1	23
hsa-miR-644b-5p		1	1	1					11	1		1		19	10			9	1			2		1	9				4
hsa-miR-645			4	1				2	2	1				23	13												4		2
hsa-miR-646		3		1				2	4	7				30	29			2	4						6				6
hsa-miR-647			3					1	4	2		4		24	24				1						56				26
hsa-miR-648	5		4	1				1	1	3				38	33			2						5	10				21
hsa-miR-649		2	4				1	5	4			3	1	26	25	3					1			1	52		5		16
hsa-miR-650			8					5				2	11	41	22	13		1	2						261	2			16
hsa-miR-651			1			4		1						29	17	8				3					12	1	8		4
hsa-miR-652-3p		1						2			2	3		14	7										11				10
hsa-miR-652-5p		4	1						7	1		1		14	19	3		3					4		9				6
hsa-miR-653								5	1	1				19	8			3							9			2	14
hsa-miR-654-3p			5	3		1		4	3					33	51	1		1						1	6	2			24
hsa-miR-654-5p		2	1					4	5	1				29	15		1	5	2	2	3			1	7				21
hsa-miR-655	1		5		2			10	23	1	1	2		53	51	3		2	3	1	1				65				25
hsa-miR-656	1		2	1				7	15	3		8	2	37	45			4	4			2			7	4			21
hsa-miR-657			6	3				1	6	1				18	37		3	3	2					1	105				14
hsa-miR-658		1	2								2			24	9				3						17				1
hsa-miR-659-3p				4				1	8	5				24	23	2		1						1	17				14
hsa-miR-659-5p			7					4	2	1		2	1	24	11				3					7	1				5
hsa-miR-660-3p			5					4	4				9	40	57	3		2		1			1	4	128		1		15
hsa-miR-660-5p		1	9					4	8			1	9	26	24										8			1	6
hsa-miR-661		1	2					1	1	2		1		33	31			1	1						182				2
hsa-miR-662		1					5	2	1	3			2	24	34				3	1					3				12
hsa-miR-663a										2				26	7				2		1				28				2
hsa-miR-663b			4						7	1		1		38	14	23		1						3	26				11
hsa-miR-664-3p		2	5	4				12	14	3			7	47	34		1	8	1						4	2			34
hsa-miR-664-5p			1					2	4	2		1		30	14	2			2				4		7				12
hsa-miR-665		1	13	1				10	6	3			4	38	32	1		2				2			131				9
hsa-miR-668			3	1				5	13	5	4	1		47	32	1					1			5	27		1		13
hsa-miR-670					6			2	10		1			42	22	1		1		1				1	4	4			
hsa-miR-671-3p		1						1		1				6		2		3						1					4
hsa-miR-671-5p		2	3		1			8	2	3	1	2		60	22			2	1				1	2	1				2
hsa-miR-675-3p			4		6			2	9	3	2	1	3	21	21	3						1			4		2		3
hsa-miR-675-5p		1	2					3	1					14	21			1							4				15
hsa-miR-676-3p		1						7	1	4				16	24			1						1		4		1	17
hsa-miR-676-5p			8	1	1			6	3				4	41	43				2		1				2				13
hsa-miR-7-1-3p		3	5					12	18	1				81	78	7		1	6	4				1	26	2			25
hsa-miR-7-2-3p		3	5					12	18	1				81	78	7		1	6	4				1	26	2			25
hsa-miR-7-5p				1				1	1	1	1	6		36	22			9	7						2		4		3
hsa-miR-708-3p			2	2				1						19	14	8		8						2			1		2
hsa-miR-708-5p	1	1	10				1	2	3	1			2	26	22	1		3	5	1			1		3		1		
hsa-miR-711			5					2	4			2		26	5	1		1						1	1			8	19
hsa-miR-718				4							1			17	10			1							5				2
hsa-miR-720			3						1			2		14	11				1						20				7
hsa-miR-744-3p						1		1	2	5				26	15			1							13	2		2	7
hsa-miR-744-5p			1									1		15	9				2		1				4				5
hsa-miR-758		1	4					4	10	1	2	1	1	41	22	1		2				1			11		1		14
hsa-miR-759		1	12	1				5	3	1	2			43	22	2			3				1		37		2		11
hsa-miR-760		2											1	4	14	3									24		4		4
hsa-miR-761	1		10					2	3	8				33	26			4	1	1	2		1	1	14		2		15
hsa-miR-762			4	2				1	7		1	1	2	37	23			1	1					2	132				10
hsa-miR-764		2	4					3	5	3			2	26	53	1	3	1	2		4			10	62		1		8
hsa-miR-765		2	5	2			1	6	5			3	9	40	25	16		7							4	2			9
hsa-miR-766-3p		4	6	2				1	1	1				37	30	1		1	3			1			111				4
hsa-miR-766-5p		2	12					5	6	3		1	11	60	24	13		5	1						30		1		13
hsa-miR-767-3p		2	4					3						40	12	2			4			1		1	5		4		13
hsa-miR-767-5p			3					5	9	4		1		29	22	7								1	73				16
hsa-miR-769-3p	1		1	1				2	6	3		6		40	13				3				2	2	392		3	1	14
hsa-miR-769-5p		1	5					2	1					35	22	2		1	3		1				54				9
hsa-miR-770-5p	1		1	5				7	2			1		43	31	4						1		1	13		7		7
hsa-miR-802	1		2					7	7			2		39	39	4		1	1	3				1	9		8		4
hsa-miR-873-3p			2					1	3	3		1		20	37			2	2				4	3	6				11
hsa-miR-873-5p		4	1	1				3	6	3		6		50	31	3		1	1				1		84		1		9
hsa-miR-874			10					1	6	2				23	17	1							2	1					3
hsa-miR-875-3p			1	2				4	9			5	1	47	32	1		4	7					1	12				10
hsa-miR-875-5p			2	1	2			2					18	14	34			1							9				7
hsa-miR-876-3p				3				3	2	3				29	35			3					1	1	10		1		19
hsa-miR-876-5p		3	9	2				4	5		4	1		23	29		3	4	6					1		4		1	7
hsa-miR-877-3p			5	1	2			4	4			8		27	32	1		1	1	1			1		6				6
hsa-miR-877-5p		1	4				1	5	5	3				50	44	6		1	5			2			67				4
hsa-miR-885-3p		2	5					1						19	22	1		1							101	4			5
hsa-miR-885-5p		2	9	2				5					2	33	44	2		1							13		1		10
hsa-miR-887			1	1				4				3		27	12			1							1				4
hsa-miR-888-3p		1				1			6	1		1		54	59	2		2	1				1		2				9
hsa-miR-888-5p		1	6			2		5	2	1		3		30	39			2						2	10	4	3		11
hsa-miR-889	1			3				2	7		1			20	49			3	1						2	4			27
hsa-miR-890		3	2	10					1			1		31	19	3		2							14				6
hsa-miR-891a		1	4					3	2				2	20	37			2					1	1	24				11
hsa-miR-891b		3	3					5	2	1		3		27	42	2		1						2	23				11
hsa-miR-892a		2	7	5		1			6				1	17	42	3		2	1						17	8			13
hsa-miR-892b			1					1	4	2				33	20			1	2				4		7		1		14
hsa-miR-9-3p		1	7					2	1	3		1		45	38	1		5	12				1		11		4	1	21
hsa-miR-9-5p		8	7	5				5	13	1		1	3	34	29	1		4	6					2	210				25
hsa-miR-920	2		7			1		4	12	2			2	22	15			3	4	1				4					4
hsa-miR-921			5	2				1	7		2			41	22			1	3			1			29		1	1	3
hsa-miR-922			18					1	5	7			1	46	23			7	3	1	1		1	1	13		2		14
hsa-miR-924		2	3						9					29	20	2			1						12		1		4
hsa-miR-92a-1-5p		1	1					5	6	1				15	11				2						34				14
hsa-miR-92a-2-5p			1					1	4	1		1		27	42	4	1	3	2	2	3			6	14				17
hsa-miR-92a-3p	1	2						8	7	1		2		28	50	4		7							12				8
hsa-miR-92b-3p	1	2						8	7	1		2		28	50	4		7							12				8
hsa-miR-92b-5p								5	3					29	17	1								1					3
hsa-miR-93-3p	1	3		2		1		2	5			1		42	20	1				1					18		1		19
hsa-miR-93-5p		2	4				2	8	6	5		1		30	43	3	2	1	5						339	1			19
hsa-miR-933		2	1					1	1					25	20										4				8
hsa-miR-934		3	1						3					19	56	1		4							93		2		1
hsa-miR-935		1	4	1		1		4	3			1		32	47	1		6	1						2				4
hsa-miR-936	2	1	3					8	3	2		3		52	55	1		2	1					1	81				5
hsa-miR-937				4						1				12	4	1									5				
hsa-miR-938		3	2	1					6	5				36	12	2									5	1			7
hsa-miR-939	2		6			1		5	12	1		1	8	34	15	2			4					6	4				4
hsa-miR-940			6					5						33	31	1		12	3					1	113	4			13
hsa-miR-941													2	6	16			3						2	20				
hsa-miR-942		2	29					5	2	5		1	1	36	35	4		12	1			1		1	6	2			27
hsa-miR-943		2						6		2			1	37	44				3				1		2	4			18
hsa-miR-944		1		4				10	15	8	5	1		39	43	2	2	3	4	4					14				37
hsa-miR-95			1		1			2	1				6	30	14	1		3	1						4				11
hsa-miR-96-3p		2	1	4		4		3	5		1			34	37	12					1	2		1	7		1		19
hsa-miR-96-5p			6	1	1			9	3	1		3		31	21	3		2	2						6		5		34
hsa-miR-98		1	3					2	7			1	9	40	28	1		3		1				2	16	5			9
hsa-miR-99a-3p			2	1				5	3			1		18	22	6		2					1		2	4	4		12
hsa-miR-99a-5p												3		7	4										6				2
hsa-miR-99b-3p			2	1				5	3			1		18	22	6		2					1		2	4	4		12
hsa-miR-99b-5p												3		6	9			3							11				2
